type,key,file,line,category,file_type,currency,snippet
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,19,session,other,cross-reference,"- **Eze 5:13** -- Eze 5:13 “Thus shall my anger spend itself , and I will vent my fury upon them and satisfy myself. And they shall know that I am the Lord —that I have spoken in my jealousy — when I "
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,23,session,other,cross-reference,### Group 136-002: Term names anger as the inner state that transforms countenance and drives extreme action — human fury at its most visible and disruptive
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,26,session,other,cross-reference,"- **Est 1:12** -- Est 1:12 But Queen Vashti refused to come at the king’s command delivered by the eunuchs . At this the king became enraged , and his anger burned within him ."
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,30,session,other,cross-reference,### Group 136-003: Term names the inner heat of habitual anger — the fury characteristic as a settled disposition that requires management and produces destruction when uncontrolled
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,41,session,other,cross-reference,### Registry 4-anger  [OWNER]
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,49,session,other,cross-reference,"- 1: heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,53,session,other,cross-reference,"- 1b: burning anger, rage Aramaic equivalent: che.ma (חֱמָא ""rage"" H2528)"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,66,session,other,cross-reference,| G2373 | to anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,69,session,other,cross-reference,| G3710 | to anger | OWNER | extracted | 3 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,74,session,other,cross-reference,| G3949 | to anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,75,session,other,cross-reference,| G3950 | anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,76,session,other,cross-reference,| G7026 | an object of anger | OWNER | delete | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,77,session,other,cross-reference,| G8318 | vehement anger | OWNER | delete | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,81,session,other,cross-reference,| H0639G | face: anger | OWNER | extracted | 5 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,94,session,other,cross-reference,| H2740 | burning anger | OWNER | extracted | 2 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,158,session,other,cross-reference,| H7267 | turmoil | OWNER | xref_anger | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,175,session,other,cross-reference,- Term names inner fury driving political and power conflicts — fierce anger in an authority figure expressed through hostile action
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,176,session,other,cross-reference,- **G2373** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,179,session,other,cross-reference,- Term names divine wrath as the revealed inner response to human unrighteousness and ungodliness — anger as the consistent inner orientation of God toward sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,180,session,other,cross-reference,"- Term names human anger as requiring governance — the inner state that must be put away, not nursed, as incompatible with righteous living"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,181,session,other,cross-reference,- Term names righteous anger co-existing with grief — the simultaneous presence of anger and sorrow as the inner response to hardness of heart
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,182,session,other,cross-reference,- **G3710** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,183,session,other,cross-reference,- Term names morally accountable anger — the inner state of anger that exists under divine command and requires governance before it becomes sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,184,session,other,cross-reference,"- Term names anger as an inner action-driver — the fury that compels the person to respond, act, or enforce consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,185,session,other,cross-reference,- Term names anger as cosmic inner rebellion against God — the hostility of nations and powers in ultimate opposition to divine rule
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,187,session,other,cross-reference,- Term names quick-temperedness as a disqualifying character trait — habitual anger as evidence of inner instability incompatible with leadership
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,190,session,other,cross-reference,- Term names love's non-irritability — the inner disposition of love that displaces reactive anger and refuses to be provoked
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,194,session,other,cross-reference,- **G3949** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,195,session,other,cross-reference,- Term names anger as a provoked inner response to injustice or disobedience — the arousal of wrath in another as consequence of conduct
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,196,session,other,cross-reference,- **G3950** (anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,197,session,other,cross-reference,- Term names the anger that hardens into danger without resolution — the sunset-bounded inner state that must be addressed before becoming settled resentment
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,199,session,other,cross-reference,"- Term names divine relational anger — God's inner anger toward specific persons in response to covenant violation, expressed personally and resolved personally"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,200,session,other,cross-reference,- **H0639G** (face: anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,201,session,other,cross-reference,- Term names divine anger as the response to idolatry — the kindling of God's wrath at Israel's most direct covenant violation
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,202,session,other,cross-reference,- Term names divine anger as tempered by steadfast love — the characterisation of God whose anger is slow and bounded by covenant faithfulness
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,203,session,other,cross-reference,"- Term names human anger as the inner response to relational conflict — the kindling of personal wrath in the face of provocation, rejection, or perceived injustice"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,204,session,other,cross-reference,- Term names the mastery of anger as the measure of inner greatness — governing anger as exceeding military conquest in demonstration of inner strength
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,205,session,other,cross-reference,"- Term names divine anger as the experience of hiddenness — the face turned away as the form of wrath, producing inner desolation"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,207,session,other,cross-reference,"- Term names the inner heat of anger as a smoldering thermal process — the self-sustaining build of inner fury toward eruption, using the oven-and-fire metaphor"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,212,session,other,cross-reference,- Term names rage as inner fury producing visible physical transformation and extreme action — the Aramaic term for anger at its most intense somatic expression
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,214,session,other,cross-reference,- Term names the inner warming process of developing intensity — anger or passionate feeling as a thermal process building from within through meditation
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,216,session,other,cross-reference,- Term names the kindling of inner anger as the first act of moral rebellion — Cain's anger at divine rejection as the origin-point of the anger characteristic in Scripture
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,217,session,other,cross-reference,- Term names divine anger as the inner response to Israel's repeated covenant violation — the burning of God's wrath in the moment of particular transgression
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,218,session,other,cross-reference,- Term names the inner injunction against anger as spiritual counsel — do not let anger kindle; cease from it; it leads only to harm
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,219,session,other,cross-reference,- **H2740** (burning anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,220,session,other,cross-reference,"- Term names the burning intensity of divine wrath at its maximum — fierce anger as the pinnacle of God's response to covenant violation, carrying cosmic consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,221,session,other,cross-reference,- Term names human burning anger as the inner response to perceived injustice or affront — the fierce heat of personal wrath that drives consequential action
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,223,session,other,cross-reference,- Term names fierce inner anger co-existing with grief and loyalty — the intensity qualifier that characterises anger at its most burning while accompanying care
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,225,session,other,cross-reference,"- Term names the provoking of divine vexation — Israel's conduct as the trigger of God's inner anger, creating a recurring covenantal pattern of provocation and response"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,227,session,other,cross-reference,- Term names the inner lodging of vexation as a marker of folly — anger that settles and remains as a characteristic of the unwise person
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,230,session,other,cross-reference,- Term names the anger that lodges in the fool's heart — inner vexation as the resident condition of one who lacks inner governance
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,231,session,other,cross-reference,"- Term names the conduct that provokes divine inner anger — Israel's actions causing God's vexation, with covenantal consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,241,session,other,cross-reference,"- Term names the inner bearing of grudge — sustained anger retained in the heart against another, named as the interior counterpart to the outer act of vengeance"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,242,session,other,cross-reference,"- Term names the duration of divine anger — how long God holds wrath and whether it resolves into mercy, with the answer consistently favouring mercy"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,244,session,other,cross-reference,- Term names the fall of the face as the first bodily expression of inner anger — countenance as the mirror of the inner emotional state
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,248,session,other,cross-reference,- Term names divine anger as the inner response to persistent covenant violation — God's wrath kindled by Israel's rebellion against his ways
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,249,session,other,cross-reference,- Term names human anger as the inner response to subordinate failure or betrayal — the superior's wrath provoked by those under his authority
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,251,session,other,cross-reference,- Term names divine anger as momentary against the backdrop of everlasting love — the transient quality of God's wrath contrasted with the permanence of his compassion
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,252,session,other,cross-reference,- Term names the communal consequences of anger — how one person's anger destabilises the whole community around them
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,254,session,other,cross-reference,"- Term names the trembling restraint of anger — being agitated without sin, holding inner fury still before God in the privacy of the heart"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,259,session,other,cross-reference,"- Term names the act of provoking divine inner anger — the causal triggering of God's wrath through covenant violation, with historical consequence"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,280,session,other,cross-reference,"- 1: heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,284,session,other,cross-reference,"- 1b: burning anger, rage Aramaic equivalent: che.ma (חֱמָא ""rage"" H2528)"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,292,session,other,cross-reference,| G2373 | to anger | XREF | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,295,session,other,cross-reference,| G3710 | to anger | XREF | extracted | 3 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,297,session,other,cross-reference,| G3949 | to anger | XREF | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,298,session,other,cross-reference,| G3950 | anger | XREF | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,302,session,other,cross-reference,| H0639G | face: anger | XREF | extracted | 5 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,312,session,other,cross-reference,| H2740 | burning anger | XREF | extracted | 2 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,345,session,other,cross-reference,| H7267 | turmoil | XREF | xref_anger | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,363,session,other,cross-reference,- Term names inner fury driving political and power conflicts — fierce anger in an authority figure expressed through hostile action
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,364,session,other,cross-reference,- **G2373** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,369,session,other,cross-reference,- Term names divine wrath as the revealed inner response to human unrighteousness and ungodliness — anger as the consistent inner orientation of God toward sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,370,session,other,cross-reference,"- Term names human anger as requiring governance — the inner state that must be put away, not nursed, as incompatible with righteous living"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,371,session,other,cross-reference,- Term names righteous anger co-existing with grief — the simultaneous presence of anger and sorrow as the inner response to hardness of heart
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,372,session,other,cross-reference,- **G3710** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,373,session,other,cross-reference,- Term names morally accountable anger — the inner state of anger that exists under divine command and requires governance before it becomes sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,374,session,other,cross-reference,"- Term names anger as an inner action-driver — the fury that compels the person to respond, act, or enforce consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,375,session,other,cross-reference,- Term names anger as cosmic inner rebellion against God — the hostility of nations and powers in ultimate opposition to divine rule
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,377,session,other,cross-reference,- Term names quick-temperedness as a disqualifying character trait — habitual anger as evidence of inner instability incompatible with leadership
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,378,session,other,cross-reference,- **G3949** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,379,session,other,cross-reference,- Term names anger as a provoked inner response to injustice or disobedience — the arousal of wrath in another as consequence of conduct
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,380,session,other,cross-reference,- **G3950** (anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,381,session,other,cross-reference,- Term names the anger that hardens into danger without resolution — the sunset-bounded inner state that must be addressed before becoming settled resentment
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,383,session,other,cross-reference,"- Term names divine relational anger — God's inner anger toward specific persons in response to covenant violation, expressed personally and resolved personally"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,384,session,other,cross-reference,- **H0639G** (face: anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,385,session,other,cross-reference,- Term names divine anger as the response to idolatry — the kindling of God's wrath at Israel's most direct covenant violation
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,386,session,other,cross-reference,- Term names divine anger as tempered by steadfast love — the characterisation of God whose anger is slow and bounded by covenant faithfulness
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,387,session,other,cross-reference,"- Term names human anger as the inner response to relational conflict — the kindling of personal wrath in the face of provocation, rejection, or perceived injustice"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,388,session,other,cross-reference,- Term names the mastery of anger as the measure of inner greatness — governing anger as exceeding military conquest in demonstration of inner strength
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,389,session,other,cross-reference,"- Term names divine anger as the experience of hiddenness — the face turned away as the form of wrath, producing inner desolation"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,397,session,other,cross-reference,- Term names rage as inner fury producing visible physical transformation and extreme action — the Aramaic term for anger at its most intense somatic expression
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,399,session,other,cross-reference,- Term names the kindling of inner anger as the first act of moral rebellion — Cain's anger at divine rejection as the origin-point of the anger characteristic in Scripture
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,400,session,other,cross-reference,- Term names divine anger as the inner response to Israel's repeated covenant violation — the burning of God's wrath in the moment of particular transgression
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,401,session,other,cross-reference,- Term names the inner injunction against anger as spiritual counsel — do not let anger kindle; cease from it; it leads only to harm
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,402,session,other,cross-reference,- **H2740** (burning anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,403,session,other,cross-reference,"- Term names the burning intensity of divine wrath at its maximum — fierce anger as the pinnacle of God's response to covenant violation, carrying cosmic consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,404,session,other,cross-reference,- Term names human burning anger as the inner response to perceived injustice or affront — the fierce heat of personal wrath that drives consequential action
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,406,session,other,cross-reference,- Term names fierce inner anger co-existing with grief and loyalty — the intensity qualifier that characterises anger at its most burning while accompanying care
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,408,session,other,cross-reference,"- Term names the provoking of divine vexation — Israel's conduct as the trigger of God's inner anger, creating a recurring covenantal pattern of provocation and response"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,410,session,other,cross-reference,- Term names the inner lodging of vexation as a marker of folly — anger that settles and remains as a characteristic of the unwise person
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,413,session,other,cross-reference,- Term names the anger that lodges in the fool's heart — inner vexation as the resident condition of one who lacks inner governance
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,414,session,other,cross-reference,"- Term names the conduct that provokes divine inner anger — Israel's actions causing God's vexation, with covenantal consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,420,session,other,cross-reference,- Term names divine anger as the inner response to persistent covenant violation — God's wrath kindled by Israel's rebellion against his ways
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,421,session,other,cross-reference,- Term names human anger as the inner response to subordinate failure or betrayal — the superior's wrath provoked by those under his authority
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,423,session,other,cross-reference,- Term names divine anger as momentary against the backdrop of everlasting love — the transient quality of God's wrath contrasted with the permanence of his compassion
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,424,session,other,cross-reference,- Term names the communal consequences of anger — how one person's anger destabilises the whole community around them
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,426,session,other,cross-reference,"- Term names the trembling restraint of anger — being agitated without sin, holding inner fury still before God in the privacy of the heart"
word,anger,Sessions/Session_A/STEP Extracts/term_H2534.md,431,session,other,cross-reference,"- Term names the act of provoking divine inner anger — the causal triggering of God's wrath through covenant violation, with historical consequence"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,4,session,other,cross-reference,> Owning registry: 4-anger  |  Extracted: 2026-04-03
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,8,session,other,cross-reference,- **OWNER in:** 4-anger
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,16,session,other,cross-reference,### Group 139-001: Term names the kindling of inner anger as the first act of moral rebellion — Cain's anger at divine rejection as the origin-point of the anger characteristic in Scripture
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,23,session,other,cross-reference,### Group 139-002: Term names divine anger as the inner response to Israel's repeated covenant violation — the burning of God's wrath in the moment of particular transgression
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,30,session,other,cross-reference,### Group 139-003: Term names the inner injunction against anger as spiritual counsel — do not let anger kindle; cease from it; it leads only to harm
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,33,session,other,cross-reference,"- **Psa 37:8** -- Psa 37:8 Refrain from anger , and forsake wrath ! Fret not yourself; it tends only to evil ."
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,41,session,other,cross-reference,### Registry 4-anger  [OWNER]
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,50,session,other,cross-reference,"- 1a: (Qal) to burn, kindle (anger)"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,66,session,other,cross-reference,| G2373 | to anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,69,session,other,cross-reference,| G3710 | to anger | OWNER | extracted | 3 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,74,session,other,cross-reference,| G3949 | to anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,75,session,other,cross-reference,| G3950 | anger | OWNER | extracted | 1 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,76,session,other,cross-reference,| G7026 | an object of anger | OWNER | delete | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,77,session,other,cross-reference,| G8318 | vehement anger | OWNER | delete | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,81,session,other,cross-reference,| H0639G | face: anger | OWNER | extracted | 5 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,94,session,other,cross-reference,| H2740 | burning anger | OWNER | extracted | 2 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,158,session,other,cross-reference,| H7267 | turmoil | OWNER | xref_anger | 0 |
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,175,session,other,cross-reference,- Term names inner fury driving political and power conflicts — fierce anger in an authority figure expressed through hostile action
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,176,session,other,cross-reference,- **G2373** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,179,session,other,cross-reference,- Term names divine wrath as the revealed inner response to human unrighteousness and ungodliness — anger as the consistent inner orientation of God toward sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,180,session,other,cross-reference,"- Term names human anger as requiring governance — the inner state that must be put away, not nursed, as incompatible with righteous living"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,181,session,other,cross-reference,- Term names righteous anger co-existing with grief — the simultaneous presence of anger and sorrow as the inner response to hardness of heart
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,182,session,other,cross-reference,- **G3710** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,183,session,other,cross-reference,- Term names morally accountable anger — the inner state of anger that exists under divine command and requires governance before it becomes sin
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,184,session,other,cross-reference,"- Term names anger as an inner action-driver — the fury that compels the person to respond, act, or enforce consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,185,session,other,cross-reference,- Term names anger as cosmic inner rebellion against God — the hostility of nations and powers in ultimate opposition to divine rule
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,187,session,other,cross-reference,- Term names quick-temperedness as a disqualifying character trait — habitual anger as evidence of inner instability incompatible with leadership
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,190,session,other,cross-reference,- Term names love's non-irritability — the inner disposition of love that displaces reactive anger and refuses to be provoked
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,194,session,other,cross-reference,- **G3949** (to anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,195,session,other,cross-reference,- Term names anger as a provoked inner response to injustice or disobedience — the arousal of wrath in another as consequence of conduct
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,196,session,other,cross-reference,- **G3950** (anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,197,session,other,cross-reference,- Term names the anger that hardens into danger without resolution — the sunset-bounded inner state that must be addressed before becoming settled resentment
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,199,session,other,cross-reference,"- Term names divine relational anger — God's inner anger toward specific persons in response to covenant violation, expressed personally and resolved personally"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,200,session,other,cross-reference,- **H0639G** (face: anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,201,session,other,cross-reference,- Term names divine anger as the response to idolatry — the kindling of God's wrath at Israel's most direct covenant violation
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,202,session,other,cross-reference,- Term names divine anger as tempered by steadfast love — the characterisation of God whose anger is slow and bounded by covenant faithfulness
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,203,session,other,cross-reference,"- Term names human anger as the inner response to relational conflict — the kindling of personal wrath in the face of provocation, rejection, or perceived injustice"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,204,session,other,cross-reference,- Term names the mastery of anger as the measure of inner greatness — governing anger as exceeding military conquest in demonstration of inner strength
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,205,session,other,cross-reference,"- Term names divine anger as the experience of hiddenness — the face turned away as the form of wrath, producing inner desolation"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,207,session,other,cross-reference,"- Term names the inner heat of anger as a smoldering thermal process — the self-sustaining build of inner fury toward eruption, using the oven-and-fire metaphor"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,212,session,other,cross-reference,- Term names rage as inner fury producing visible physical transformation and extreme action — the Aramaic term for anger at its most intense somatic expression
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,214,session,other,cross-reference,"- Term names divine wrath as consuming inner fire — the heat of God's anger poured out in judgment, spending itself completely"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,215,session,other,cross-reference,- Term names anger as the inner state that transforms countenance and drives extreme action — human fury at its most visible and disruptive
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,216,session,other,cross-reference,- Term names the inner heat of habitual anger — the fury characteristic as a settled disposition that requires management and produces destruction when uncontrolled
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,218,session,other,cross-reference,- Term names the inner warming process of developing intensity — anger or passionate feeling as a thermal process building from within through meditation
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,219,session,other,cross-reference,- **H2740** (burning anger):
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,220,session,other,cross-reference,"- Term names the burning intensity of divine wrath at its maximum — fierce anger as the pinnacle of God's response to covenant violation, carrying cosmic consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,221,session,other,cross-reference,- Term names human burning anger as the inner response to perceived injustice or affront — the fierce heat of personal wrath that drives consequential action
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,223,session,other,cross-reference,- Term names fierce inner anger co-existing with grief and loyalty — the intensity qualifier that characterises anger at its most burning while accompanying care
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,225,session,other,cross-reference,"- Term names the provoking of divine vexation — Israel's conduct as the trigger of God's inner anger, creating a recurring covenantal pattern of provocation and response"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,227,session,other,cross-reference,- Term names the inner lodging of vexation as a marker of folly — anger that settles and remains as a characteristic of the unwise person
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,230,session,other,cross-reference,- Term names the anger that lodges in the fool's heart — inner vexation as the resident condition of one who lacks inner governance
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,231,session,other,cross-reference,"- Term names the conduct that provokes divine inner anger — Israel's actions causing God's vexation, with covenantal consequences"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,241,session,other,cross-reference,"- Term names the inner bearing of grudge — sustained anger retained in the heart against another, named as the interior counterpart to the outer act of vengeance"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,242,session,other,cross-reference,"- Term names the duration of divine anger — how long God holds wrath and whether it resolves into mercy, with the answer consistently favouring mercy"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,244,session,other,cross-reference,- Term names the fall of the face as the first bodily expression of inner anger — countenance as the mirror of the inner emotional state
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,248,session,other,cross-reference,- Term names divine anger as the inner response to persistent covenant violation — God's wrath kindled by Israel's rebellion against his ways
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,249,session,other,cross-reference,- Term names human anger as the inner response to subordinate failure or betrayal — the superior's wrath provoked by those under his authority
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,251,session,other,cross-reference,- Term names divine anger as momentary against the backdrop of everlasting love — the transient quality of God's wrath contrasted with the permanence of his compassion
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,252,session,other,cross-reference,- Term names the communal consequences of anger — how one person's anger destabilises the whole community around them
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,254,session,other,cross-reference,"- Term names the trembling restraint of anger — being agitated without sin, holding inner fury still before God in the privacy of the heart"
word,anger,Sessions/Session_A/STEP Extracts/term_H2734.md,259,session,other,cross-reference,"- Term names the act of provoking divine inner anger — the causal triggering of God's wrath through covenant violation, with historical consequence"
