type,key,file,line,category,file_type,currency,snippet
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,214,session,other,cross-reference,"| 64757 | 1Sa 20:7 | H2734 | cha.rah | Saul's anger is treated as a diagnostic signal Jonathan can read; if incensed, it reveals that harm toward David is already decided in Saul's will, linking the i"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,215,session,other,cross-reference,"| 64758 | 1Sa 20:30 | H2734 | cha.rah | Saul's anger toward Jonathan is kindled by perceived betrayal in loyalty to David; it erupts in shaming speech attacking Jonathan's honor and his mother, showin"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,218,session,other,cross-reference,| 64759 | 2Sa 3:8 | H2734 | cha.rah | Abner's great anger at Ish-bosheth's accusation rises from a sense of wounded loyalty and honor; his incensed state is fueled by the injustice of being charged wi
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,219,session,other,cross-reference,"| 734 | 2Sa 6:7 | H2734 | cha.rah | God's anger kindles against Uzzah for touching the ark in error; the incensed inner response is immediate and results in death, showing anger as a holy, self-enforc"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,220,session,other,cross-reference,| 64760 | 2Sa 6:8 | H2734 | cha.rah | David's anger at God's breaking out against Uzzah is a human reaction of confusion and distress; it arises not from self-interest but from the jarring unexpectedn
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,222,session,other,cross-reference,"| 64761 | 2Sa 12:5 | H2734 | cha.rah | David's anger is greatly kindled against the man in Nathan's parable, ironically directed at his own sin; the incensed inner state is morally sharp but self-unaw"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,223,session,other,cross-reference,"| 64762 | 2Sa 13:21 | H2734 | cha.rah | David's great anger upon hearing of Amnon's rape of Tamar is an internal reaction that, notably, does not translate into action or discipline, leaving the incen"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,224,session,other,cross-reference,"| 64763 | 2Sa 19:42 | H2734 | cha.rah | The men of Judah challenge why the Israelites are incensed, implying the anger is unwarranted — an inner flaring directed at a perceived slight over the king's "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,225,session,other,cross-reference,"| 64764 | 2Sa 22:8 | H2734 | cha.rah | God's being incensed is portrayed as a cosmic force — the earth and heavens shake as the direct physical consequence of his inner anger, showing its vast, world-"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,226,session,other,cross-reference,| 64765 | 2Sa 24:1 | H2734 | cha.rah | The Lord's anger is kindled against Israel and issues outward in a sovereign act — inciting David to number the people — showing wrath operating through directed
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,230,session,other,cross-reference,"| 735 | 2Ki 13:3 | H2734 | cha.rah | The Lord's anger is kindled against Israel and results in their being handed over to oppressive foreign rulers — the inner anger is sustained ('continually'), prod"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,233,session,other,cross-reference,"| 64766 | 2Ki 23:26 | H2734 | cha.rah | God's incensed anger is described as burning and great, not relented even by Josiah's reform — the inner intensity of wrath, ignited by Manasseh's provocations,"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,235,session,other,cross-reference,| 64767 | 1Ch 13:10 | H2734 | cha.rah | The Lord's anger is kindled against Uzzah instantly for touching the ark — the inner indignation responds to a specific boundary violation and issues in immedia
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,236,session,other,cross-reference,"| 64768 | 1Ch 13:11 | H2734 | cha.rah | David's anger is aroused at God's sudden act against Uzzah — the inner incensed state is a reactive response to an unexpected divine judgment, reflecting David'"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,239,session,other,cross-reference,| 64769 | 2Ch 25:10 | H2734 | cha.rah | The Ephraimite troops become intensely incensed when dismissed without pay or share in battle; their burning anger is an inner reaction to perceived injustice t
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,241,session,other,cross-reference,"| 64770 | 2Ch 25:15 | H2734 | cha.rah | The Lord's anger is kindled against Amaziah for worshipping conquered gods, prompting a prophetic rebuke; the incensed divine response is directed at the king's"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,253,session,other,cross-reference,"| 64772 | Neh 4:1 | H2734 | cha.rah | Sanballat becomes angry and greatly incensed upon hearing of the wall-building; the inner fury is an immediate emotional reaction to Israel's progress, expressed "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,254,session,other,cross-reference,| 64773 | Neh 4:7 | H2734 | cha.rah | The coalition of surrounding enemies becomes very angry as Jerusalem's walls are visibly repaired; their incensed inner state is a collective hostility reaction t
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,255,session,other,cross-reference,| 64774 | Neh 5:6 | H2734 | cha.rah | Nehemiah himself becomes very angry when he hears the outcry of the oppressed poor; his incensed inner state is a righteous indignation triggered by injustice amo
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,264,session,other,cross-reference,| 64775 | Job 19:11 | H2734 | cha.rah | God's wrath is kindled against Job and he is counted as an adversary; the inner incensed state of God is experienced by Job as a relational rupture in which God
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,268,session,other,cross-reference,"| 64776 | Job 32:2 | H2734 | cha.rah | Elihu's being incensed is rooted in moral indignation—his inner spirit burns because Job justified himself before God, stirring righteous anger at perceived theo"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,269,session,other,cross-reference,| 64777 | Job 32:3 | H2734 | cha.rah | Elihu burns with anger at Job's three friends because their inability to answer Job while still condemning him stirred his inner sense of moral failure and intel
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,270,session,other,cross-reference,"| 64778 | Job 32:5 | H2734 | cha.rah | Seeing no adequate answer from the three men ignites Elihu's anger—the incensed state arises from observation of failure, triggering an inner compulsion to speak"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,272,session,other,cross-reference,| 64779 | Job 42:7 | H2734 | cha.rah | God's being incensed burns against Eliphaz and his friends because they spoke falsely about God—divine anger here is a moral response to theological dishonesty. 
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,275,session,other,cross-reference,"| 64780 | Psa 18:7 | H2734 | cha.rah | God's being incensed triggers cosmic upheaval—earth and mountains tremble because of his anger, showing that divine wrath's inner intensity has overwhelming outw"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,276,session,other,cross-reference,| 736 | Psa 37:1 | H2734 | cha.rah | Fretting over evildoers names an inner agitation akin to being incensed; the command not to fret warns against allowing the prosperity of the wicked to inflame one
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,277,session,other,cross-reference,| 737 | Psa 37:7 | H2734 | cha.rah | Fretting over the prospering evildoer is an inner agitation that disrupts patient waiting on God—the command is to still this heated inner unrest and trust divine 
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,279,session,other,cross-reference,| 722 | Psa 37:8 | H2734 | cha.rah | The heated inner state of fretting is commanded to cease because it leads only to evil—inward agitation that mirrors indignation must be forsaken to avoid its dest
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,293,session,other,cross-reference,"| 64781 | Psa 106:40 | H2734 | cha.rah | The Lord's anger was kindled against his own people as a response to their persistent unfaithfulness, resulting in his abhorrence of them; incensed feeling led"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,295,session,other,cross-reference,| 64782 | Psa 124:3 | H2734 | cha.rah | Enemies' anger was kindled against Israel to the point of consuming them alive; the verse frames this incensed rage as a near-fatal external threat from which o
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,305,session,other,cross-reference,| 64783 | Pro 24:19 | H2734 | cha.rah | The reader is told not to fret or become internally agitated over evildoers; the inner disposition of being incensed at the wicked is something to be deliberate
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,308,session,other,cross-reference,| 64784 | Song 1:6 | H2734 | cha.rah | The incensed anger of the speaker's brothers is directed at her personally and results in a coercive action; their inner fury moved them to impose unwanted labor
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,309,session,other,cross-reference,"| 64785 | Isa 5:25 | H2734 | cha.rah | The Lord's anger was kindled inwardly against his people and expressed outwardly in devastating judgment; crucially, even after striking them, his anger has not "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,316,session,other,cross-reference,| 64786 | Isa 41:11 | H2734 | cha.rah | Those incensed against God's servant are moved by an inner hostility that will result in their shame and destruction; the verse shows that being incensed agains
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,318,session,other,cross-reference,"| 64787 | Isa 45:24 | H2734 | cha.rah | Those who were inwardly incensed against the Lord will come to shame — their anger directed against him leads to humiliation rather than vindication, exposing t"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,392,session,other,cross-reference,"| 64788 | Hos 8:5 | H2734 | cha.rah | God declares his anger burns against Samaria for their calf-idol, showing that the people's persistent idolatry inflames his inner being with a burning displeasur"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,395,session,other,cross-reference,| 738 | Jon 4:1 | H2734 | cha.rah | Jonah's being incensed is an intense personal displeasure—excessive and internally overwhelming—triggered by God's merciful response to Nineveh's repentance. |
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,396,session,other,cross-reference,"| 739 | Jon 4:4 | H2734 | cha.rah | God's question challenges the moral legitimacy of Jonah's incensed state, implying that such anger may be misdirected and unjustified in this context. |"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,397,session,other,cross-reference,"| 740 | Jon 4:9 | H2734 | cha.rah | Jonah's incensed anger over the plant is so consuming that he declares it morally justified and life-threatening in its intensity, revealing an anger turned inward "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,404,session,other,cross-reference,"| 64789 | Hab 3:8 | H2734 | cha.rah | God's being incensed is posed as a question about the object of his wrath—rivers or sea—implying his fierce inner state drove his mighty acts of salvation, not an"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-subgroup-meanings-v1-20260516.md,408,session,other,cross-reference,"| 64790 | Zec 10:3 | H2734 | cha.rah | God's inner state of being incensed is directed specifically against negligent shepherds, with the heat of his anger driving immediate punitive action while his "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-dissolution-comparison-v1-20260516.md,105,session,other,cross-reference,"Sample: Gen 4:5 (H2734), Gen 4:6 (H2734), Gen 31:36 (H2734), Num 22:27 (H2734), 1Sa 17:28 (H2734), ... +4 more"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-dissolution-comparison-v1-20260516.md,122,session,other,cross-reference,"Sample: Exo 32:10 (H2734), Num 11:1 (H2734), Num 11:10 (H2734), Num 12:9 (H2734), Num 25:3 (H2734), ... +4 more"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-dissolution-comparison-v1-20260516.md,463,session,other,cross-reference,"Sample: Psa 37:8 (H2734), Psa 37:1 (H2734), Psa 37:7 (H2734)"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,209,session,other,cross-reference,"**Primary terms:** G3710 *orgizō*, H2152 *zal.a.phah*, H2196 *za.aph*, H2197 *za.aph*, H2198 *za.eph*, H2528 *che.ma*, H2534 *che.mah*, H2734 *cha.rah*, H2740 *cha.ron*, H2750 *cho.ri*"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,216,session,other,cross-reference,**Anchor(s):** Num 25:3 (H2734)
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,220,session,other,cross-reference,"| **Exo 4:14** | H2734 *cha.rah* | The Lord's anger is kindled against Moses for his repeated reluctance; the incensed state arises from the divine will being resisted by Moses' hesitancy, yet God red"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,221,session,other,cross-reference,| **Exo 22:24** | H2734 *cha.rah* | God's wrath will burn as a direct consequence of oppressing the vulnerable; the incensed state is morally grounded in God's protective concern for the weak and issu
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,222,session,other,cross-reference,"| **Exo 32:11** | H2734 *cha.rah* | Moses questions why God's wrath burns against his own redeemed people, appealing to the contradiction between consuming anger and the prior act of salvation — inter"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,224,session,other,cross-reference,"| **Num 11:1** | H2734 *cha.rah* | God's incensed anger is kindled by the people's complaining and expresses itself outwardly as consuming fire in the camp, showing it as a reactive, punishing force d"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,225,session,other,cross-reference,"| **Num 11:10** | H2734 *cha.rah* | The Lord's anger blazes hotly in response to widespread weeping among the people, while Moses' inner displeasure mirrors it at a human level, showing the emotion as"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,226,session,other,cross-reference,"| **Num 11:33** | H2734 *cha.rah* | God's anger is kindled against the people mid-feast, before they finish consuming the meat, showing it as swift and unrelenting judgment, striking the body in plagu"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,227,session,other,cross-reference,"| **Num 12:9** | H2734 *cha.rah* | God's anger is kindled against Miriam and Aaron for their challenge to Moses, and its immediate expression is withdrawal — he departs — showing incensed anger acting"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,228,session,other,cross-reference,"| **Num 25:3** ⚓ | H2734 *cha.rah* | Israel's spiritual unfaithfulness through Baal worship kindles God's anger against the nation, showing incensed anger as a direct response to covenant betrayal inv"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,230,session,other,cross-reference,"| **Num 32:10** | H2734 *cha.rah* | The Lord's anger was kindled on the specific day the spies returned with their fearful report, and his oath followed immediately, showing divine anger as a decisive"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,231,session,other,cross-reference,"| **Num 32:13** | H2734 *cha.rah* | God's incensed anger against Israel's unfaithfulness resulted in forty years of wilderness wandering until the guilty generation died, showing sustained anger as a "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,233,session,other,cross-reference,"| **Deu 6:15** | H2734 *cha.rah* | God's jealousy is the ground of the warning — because he is jealous, his anger can be kindled and bring destruction — showing that divine jealousy and divine anger a"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,234,session,other,cross-reference,"| **Deu 7:4** | H2734 *cha.rah* | Intermarriage leading sons into other gods' service is the specific trigger for God's kindled anger in this verse, showing divine incensed anger as a jealous, protect"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,236,session,other,cross-reference,"| **Deu 11:17** | H2734 *cha.rah* | God's anger being kindled against idolatry would result in withheld rain and failed harvests, showing divine incensed anger as an inner response to covenant breach "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,239,session,other,cross-reference,"| **Deu 29:27** | H2734 *cha.rah* | God's incensed inner state is the direct cause of covenant curses falling on the land; the burning is not passive but drives active, sweeping judgment against Israe"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,241,session,other,cross-reference,"| **Deu 31:17** | H2734 *cha.rah* | God's incensed anger, once kindled, expresses itself inwardly through withdrawal—hiding his face—and outwardly through abandonment, letting evils overwhelm the peop"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,242,session,other,cross-reference,"| **Jos 7:1** | H2734 *cha.rah* | One man's covenant breach causes God's anger to burn against the whole people of Israel, showing the incensed state as a corporate-level inner response to communal de"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,244,session,other,cross-reference,"| **Jos 23:16** | H2734 *cha.rah* | Covenant transgression and idolatry are the conditions that kindle God's incensed anger, which then expresses itself as swift destruction, removing Israel from the "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,245,session,other,cross-reference,| **Judg 2:14** | H2734 *cha.rah* | God's incensed anger moved him inwardly to an active decision—giving Israel over to plunderers and enemies—making the kindled anger the inner spring of external cov
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,246,session,other,cross-reference,"| **Judg 2:20** | H2734 *cha.rah* | God's incensed anger is linked to a stated reason—Israel's transgression of the covenant commandments—and is accompanied by verbal judgment, showing anger as a reas"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,247,session,other,cross-reference,| **Judg 3:8** | H2734 *cha.rah* | The kindling of God's anger against Israel results directly in national subjugation; the incensed inner state translates into concrete political and social bondage l
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,248,session,other,cross-reference,| **Judg 10:7** | H2734 *cha.rah* | God's kindled anger against Israel again results in national subjugation under two foreign powers; the incensed inner state is the divine motive behind military and
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,250,session,other,cross-reference,"| **2Sa 24:1** | H2734 *cha.rah* | The Lord's anger is kindled against Israel and issues outward in a sovereign act — inciting David to number the people — showing wrath operating through directed, co"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,251,session,other,cross-reference,"| **2Ki 13:3** | H2734 *cha.rah* | The Lord's anger is kindled against Israel and results in their being handed over to oppressive foreign rulers — the inner anger is sustained ('continually'), produc"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,253,session,other,cross-reference,"| **2Ki 23:26** | H2734 *cha.rah* | God's incensed anger is described as burning and great, not relented even by Josiah's reform — the inner intensity of wrath, ignited by Manasseh's provocations, is "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,255,session,other,cross-reference,"| **2Ch 25:15** | H2734 *cha.rah* | The Lord's anger is kindled against Amaziah for worshipping conquered gods, prompting a prophetic rebuke; the incensed divine response is directed at the king's foo"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,266,session,other,cross-reference,"| **Psa 106:40** | H2734 *cha.rah* | The Lord's anger was kindled against his own people as a response to their persistent unfaithfulness, resulting in his abhorrence of them; incensed feeling led to "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,267,session,other,cross-reference,"| **Isa 5:25** | H2734 *cha.rah* | The Lord's anger was kindled inwardly against his people and expressed outwardly in devastating judgment; crucially, even after striking them, his anger has not turn"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,279,session,other,cross-reference,"| **Hos 8:5** | H2734 *cha.rah* | God declares his anger burns against Samaria for their calf-idol, showing that the people's persistent idolatry inflames his inner being with a burning displeasure th"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,283,session,other,cross-reference,"| **Hab 3:8** | H2734 *cha.rah* | God's being incensed is posed as a question about the object of his wrath—rivers or sea—implying his fierce inner state drove his mighty acts of salvation, not anger "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,286,session,other,cross-reference,"| **Zec 10:3** | H2734 *cha.rah* | God's inner state of being incensed is directed specifically against negligent shepherds, with the heat of his anger driving immediate punitive action while his care"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,292,session,other,cross-reference,**Anchor(s):** Gen 40:6 (H2196) · Exo 32:19 (H2734) · 2Ch 16:10 (H2197) · Mat 5:22 (G3710)
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,296,session,other,cross-reference,"| **Gen 4:5** | H2734 *cha.rah* | Cain's incensed state arises from perceived rejection; it seizes him inwardly and shows outwardly as a fallen countenance, linking the emotion to both the will (he ca"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,297,session,other,cross-reference,"| **Gen 4:6** | H2734 *cha.rah* | God questions Cain directly about his incensed state, probing the inner source of the anger and its bodily sign, implying the emotion is subject to moral examination "
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,298,session,other,cross-reference,| **Gen 30:2** | H2734 *cha.rah* | Jacob's anger is kindled against Rachel because she blames him for barrenness that belongs to God's decision; the incensed response is directed at being held respons
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,299,session,other,cross-reference,"| **Gen 31:36** | H2734 *cha.rah* | Jacob's anger flares against Laban after being unjustly accused and searched; it drives him to confront Laban verbally with a moral challenge, showing incensed ange"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,300,session,other,cross-reference,"| **Gen 34:7** | H2734 *cha.rah* | The sons of Jacob are incensed because Shechem's act violated a moral order ('such a thing must not be done'), meaning their anger is conscience-driven, arising from"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,301,session,other,cross-reference,"| **Gen 39:19** | H2734 *cha.rah* | Potiphar's anger is kindled by his wife's accusation against Joseph; the incensed state is triggered by a report that arouses wounded honor, showing anger as an inn"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,303,session,other,cross-reference,"| **Gen 44:18** | H2734 *cha.rah* | Judah entreats Joseph not to let his anger burn against him, acknowledging that incensed anger toward a subordinate is a dangerous inner state requiring careful app"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,304,session,other,cross-reference,"| **Gen 45:5** | H2734 *cha.rah* | Joseph tells his brothers not to be incensed with themselves for selling him, redirecting the anger that would feed guilt inward; he offers a theological reframe (Go"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,305,session,other,cross-reference,| **Exo 32:19** ⚓ | H2734 *cha.rah* | Moses' anger burns hot when he sees the calf and dancing; the incensed state is immediately acted upon — he smashes the tablets — showing anger as an inner force 
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,306,session,other,cross-reference,"| **Num 16:15** | H2734 *cha.rah* | Moses' intense anger at Korah's rebellion prompts him to appeal to his own integrity before God, making the anger here a morally grounded inner response to being un"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,307,session,other,cross-reference,"| **Num 22:22** | H2734 *cha.rah* | God's anger is kindled because Balaam went on his journey, and it manifests as the angel of the Lord blocking his path, showing divine incensed anger expressing its"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,308,session,other,cross-reference,"| **Num 22:27** | H2734 *cha.rah* | Balaam's anger is kindled when the donkey lies down under him, and he immediately strikes her — showing the emotion as impulsive, frustration-driven inner fire that"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,309,session,other,cross-reference,"| **Num 24:10** | H2734 *cha.rah* | Balak's anger is kindled against Balaam for blessing instead of cursing, and it erupts in a physical gesture — striking hands together — showing anger here as a fel"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,310,session,other,cross-reference,"| **Judg 6:39** | H2734 *cha.rah* | Gideon pleads that God's anger not burn against him before making a second request, acknowledging the risk that repeated testing could kindle divine displeasure dir"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,311,session,other,cross-reference,"| **Judg 9:30** | H2734 *cha.rah* | Zebul's anger is kindled by hearing a rival's inflammatory words; the incensed state is a human, politically motivated reaction to a perceived threat to his ruler's"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,312,session,other,cross-reference,| **Judg 14:19** | H2734 *cha.rah* | Samson's hot anger after being betrayed on the riddle is Spirit-empowered and leads directly to violent action; the incensed state drives him to strike down thirty
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,313,session,other,cross-reference,"| **1Sa 11:6** | H2734 *cha.rah* | Saul's anger is greatly kindled when the Spirit of God rushes upon him; the incensed state is Spirit-empowered, transforming news of injustice into fierce, action-dr"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,314,session,other,cross-reference,"| **1Sa 15:11** ⇄ | H2734 *cha.rah* | Samuel's anger arises from moral and theological indignation at Saul's disobedience; unlike impulsive rage, it drives him to intercede all night, showing an anger"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,315,session,other,cross-reference,"| **1Sa 17:28** | H2734 *cha.rah* | Eliab's anger against David is personally directed and accusatory; it rises from wounded pride and suspicion, expressed immediately in sharp words that attack David"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,316,session,other,cross-reference,"| **1Sa 18:8** | H2734 *cha.rah* | Saul's anger is sparked by a perceived slight to his status; the inner state is inseparable from jealousy and wounded honor, immediately producing a thought that spi"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,317,session,other,cross-reference,"| **1Sa 20:7** | H2734 *cha.rah* | Saul's anger is treated as a diagnostic signal Jonathan can read; if incensed, it reveals that harm toward David is already decided in Saul's will, linking the inner"
strong,H2734,Sessions/Session_Clusters/M02/wa-cluster-M02-vcg-grouped-v1-20260516.md,318,session,other,cross-reference,"| **1Sa 20:30** | H2734 *cha.rah* | Saul's anger toward Jonathan is kindled by perceived betrayal in loyalty to David; it erupts in shaming speech attacking Jonathan's honor and his mother, showing an"
