type,key,file,line,category,file_type,currency,snippet
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,3778,session,other,cross-reference,"- Answer: Already addressed comprehensively at T2.6 (Q&A-051, Q&A-052, Q&A-061) and T3.7 (Q&A-072 in v1). Love engages the affective faculty as its primary experiential medium — joy, grief, rest, deli"
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,3789,session,other,cross-reference,- Answer: Love **deepens and intensifies** affect rather than bypassing or impairing it. The love-vocabulary's emotional range is the widest in the programme (OBS-103-051 — from deepest joy to deepest
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,3866,session,other,cross-reference,"- Answer: Yes — love engages agency as the motivating ground of action. Luk 15:20 (OBS-103-057): the father's compassion-love produces running, embracing, kissing — agency activated by love. Mat 5:44 "
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,3965,session,other,cross-reference,"- Answer: Love **enables, deepens, and restores** relational capacity — it is the primary characteristic that constitutes and sustains the relational faculty. Enabling: Joh 13:34 (OBS-103-145) — love "
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4128,session,other,cross-reference,- Answer: Yes — love and suffering are structurally co-present throughout the evidence. The lament context: Lam 3:22 (OBS-103-088) — the primary anchor verse is written in the context of Lamentations'
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4223,session,other,cross-reference,- Rationale: Distinction work is required and partially addressed (v1 Q&A-113 through Q&A-115) — the love/compassion boundary is partially drawn but deferred to Session D. The closing condition ('no s
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4261,session,other,cross-reference,- **T6.5 distinctions** — P: love/compassion boundary partially drawn; deferred to Session D
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4295,session,other,cross-reference,- Synthesis: Love's definition resolves to a structured family of inner-being orientations sharing one mechanism — directed attachment toward an object — whose moral character is entirely determined b
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4320,session,other,cross-reference,"- Synthesis: Love's structural position in the programme is that of the central node in the inner-being vocabulary's relational architecture. Co-occurrence data: 196 with compassion, 105 with strength"
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4355,session,other,cross-reference,- Synthesis: Love's definition as the programme's most semantically comprehensive inner-being characteristic is confirmed and deepened by the structural relationship analysis. The term sharing ratio (
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4381,session,other,cross-reference,- Synthesis: Love's comprehensive constitutional location (all five levels) is structurally consistent with its position as the programme's central co-occurrence node. A characteristic that operates a
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4417,session,other,cross-reference,- Synthesis: The three relational axes in T4 generate the structural relationship pattern in T6. The GOD→HUMAN axis explains love's highest co-occurrences with the programme's theological vocabulary: 
gloss,compassion,Sessions/Session_B/words/103_love/obslog/wa-103-love-obslog-v2-20260430.md,4438,session,other,cross-reference,- Synthesis: The structural relationship data and the evidential foundation are the most mutually confirming pair in the synthesis matrix. The co-occurrence breadth (T6.1) is directly explained by the
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,27,session,other,cross-reference,"> Mercy is the compassionate response to someone in need or distress — the willingness to help, relieve, or spare those who have no claim on one's help. The Hebrew and Greek vocabulary is rich: racham"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,41,session,other,cross-reference,"Three primary term families: (1) *eleos/eleeō* (Greek) — compassionate concern expressed in action; from *hilaos* (propitious, gracious). (2) *oiktirmos/oiktirmōn* (Greek) — bowels of compassion; the "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,71,session,other,cross-reference,"The evidence draws some boundaries: mercy is not the same as justice (they are in structural tension, Jam 2:13; Mat 23:23 — SD003). Mercy is not the same as grace (though they share vocabulary — *chan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,178,session,other,cross-reference,"**Rom 9:15** — Rom 9:15 For he says to Moses , “I will have mercy on whom I have mercy , and I will have compassion on whom I have compassion .”"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,293,session,other,cross-reference,*Term names compassion as the inner character of God and the standard for human inner disposition — to be merciful as God is merciful*
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,438,session,other,cross-reference,*Term names the prophetic withdrawal of divine compassion — the name embodies God's inner-being relational stance of withheld mercy toward a covenant-breaking people*
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,490,session,other,cross-reference,*Term names divine compassion as the ground of appeal — the inner-being disposition of God toward persons in extremity*
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,523,session,other,cross-reference,"Reading T7 as a whole reveals the evidential foundation as both rich and gapped. The lexical foundation is comprehensive: mercy has terms for all grammatical roles (noun, verb, adjective, person-type)"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,531,session,other,cross-reference,"T1's four-element structure (disposition, mechanism, petition-response, spatial locus) maps to T6's finding that mercy is a structural hub. Each of mercy's four elements connects to a different cluste"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,543,session,other,cross-reference,"T7's primary anchor verse identification (Psa 78:38) and its confirmation of mercy's cross-genre literary evidence maps to T3's faculty engagement profile. Psa 78:38 (T7, Q&A-185) contains within it a"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,551,session,other,cross-reference,T6's finding that mercy is a structurally integrative hub characteristic (Q&A-165) and T7's finding that mercy's vocabulary arc is a theological narrative (Q&A-180) are convergent findings at differen
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,570,session,other,cross-reference,| G3628 | oiktirmos | Greek | 5 | compassion |
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,589,session,other,cross-reference,| H7359 | ra.cha.min | Hebrew | 1 | compassion |
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,597,session,other,cross-reference,"Primary terms and roots: (1) H2603A *chanan* — to be gracious, to bend toward the lesser; root implies condescension of the greater to the need of the lesser. (2) H3722A *kipper* — to cover, to wipe o"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,605,session,other,cross-reference,"*Eleos* (mercy noun) ranges across: divine compassion (Rom 9:15), human mercy extension (Mat 5:7), the mercy-greeting formula (epistolary — ""grace, mercy, peace""), covenantal mercy memory (Luk 1:54), "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,625,session,other,cross-reference,The full vocabulary arc — from womb-root (*rechem/racham*) through the grace-condescension root (*chanan*) through the covering-mechanism root (*kipper/kaphar*) through the spatial-locus (*kapporet/hi
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,647,session,other,cross-reference,"The registry classification is ""Spirit-soul interface"" — meaning mercy spans the spirit-soul boundary rather than being exclusively spirit-level. The verse evidence does not explicitly name spirit-lev"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,684,session,other,cross-reference,"The heart vocabulary appears in heart/R183's shared anchor at Col 3:12 (""compassionate hearts"" — *splanchna oiktirmou*, literally ""bowels of compassion"") and Luk 1:78 (""tender mercy... from the heart "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,710,session,other,cross-reference,"The *splanchna* location reveals mercy as a viscerally felt inner state — not abstract compassion but the felt movement of the inner being toward the one who suffers. Luk 1:78 (""tender mercy from the "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,717,session,other,cross-reference,"Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-language. (2) Blood — Lev 17:11 (bloo"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,762,session,other,cross-reference,"In the atonement context, mercy originates in divine compassion (Psa 78:38 — being compassionate, he atoned). In the supplication context, the originating movement is human petition that invites divin"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,774,session,other,cross-reference,"Mercy engages perception in the seeing/facing dimension: Gen 32:20 — the goal of Jacob's mercy-seeking is ""to see Esau's face"" (OBS-111-040); Num 6:25 — ""the Lord make his face shine upon you and be g"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,782,session,other,cross-reference,Mercy's face-and-seeing engagement reveals that mercy is relational perception realised — it is not anonymous compassion but face-to-face recognition of the person. The mercy-seeking cry is directed t
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,845,session,other,cross-reference,Yes — strongly. Mercy is affective at its core: *oiktirmos/oiktirmōn* (compassion/compassionate) names the visceral emotional register. *Racham* (womb-compassion) is felt before it is expressed. The m
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,932,session,other,cross-reference,Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine compassion as atoning act (Psa 78:38 — OBS-111-0
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,936,session,other,cross-reference,"The evidence reveals multiple bases that are not mutually exclusive: (1) Sovereign/unconditional: Rom 9:15 — ""I will have mercy on whom I have mercy"" — the ground is divine will, not human merit. (2) "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1034,session,other,cross-reference,Yes — multiple sequences are evidenced. (1) Atonement sequence (Psa 78:38 — OBS-111-038): compassion → atoning act → anger-restraint → wrath-modulation. (2) Prayer-restoration sequence (Job 33:26 — OB
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1038,session,other,cross-reference,The sequences share a structural logic: an external merciful act (divine or human) produces inner-state changes in the recipient. The direction is consistently outward-to-inward: mercy initiated exter
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1096,session,other,cross-reference,"T2 reveals mercy as a whole-person constitutional reality. No single level contains it: mercy originates at the spirit-soul interface, operates on the soul (addressing the nephesh-guilt), engages the "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1239,session,other,cross-reference,"> Rom 9:15 For he says to Moses , “I will have mercy on whom I have mercy , and I will have compassion on whom I have compassion .”"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1248,session,other,cross-reference,- *T4.1.1 (Divine Interface — God to Human)*: Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine co
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1251,session,other,cross-reference,"- *T7.1.3 (Lexical and Semantic Analysis)*: *Eleos* (mercy noun) ranges across: divine compassion (Rom 9:15), human mercy extension (Mat 5:7), the mercy-greeting formula (epistolary — ""grace, mercy, p"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1261,session,other,cross-reference,"- *T0.1.2 (Divine Nature Reflected)*: Yes — Scripture explicitly and repeatedly attributes mercy to God. The attributions cluster around three patterns: (1) God as merciful in character (*rachum*, *oi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1285,session,other,cross-reference,- *T3.1.3 (Perception)*: Mercy's face-and-seeing engagement reveals that mercy is relational perception realised — it is not anonymous compassion but face-to-face recognition of the person. The mercy-
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1286,session,other,cross-reference,- *T3.4.1 (Affect)*: Yes — strongly. Mercy is affective at its core: *oiktirmos/oiktirmōn* (compassion/compassionate) names the visceral emotional register. *Racham* (womb-compassion) is felt before i
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1388,session,other,cross-reference,"- *T2.3.1 (Heart)*: The heart vocabulary appears in heart/R183's shared anchor at Col 3:12 (""compassionate hearts"" — *splanchna oiktirmou*, literally ""bowels of compassion"") and Luk 1:78 (""tender merc"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1391,session,other,cross-reference,- *T2.5.2 (Other Soul Subsets)*: The *splanchna* location reveals mercy as a viscerally felt inner state — not abstract compassion but the felt movement of the inner being toward the one who suffers. 
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1436,session,other,cross-reference,"- *T2.6.1 (Body — Significance)*: Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-lan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1481,session,other,cross-reference,"- *T0.1.2 (Divine Nature Reflected)*: Yes — Scripture explicitly and repeatedly attributes mercy to God. The attributions cluster around three patterns: (1) God as merciful in character (*rachum*, *oi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1484,session,other,cross-reference,- *T4.1.1 (Divine Interface — God to Human)*: Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine co
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1487,session,other,cross-reference,- *T6.3.2 (Causal and Constitutive Relationships)*: Yes — love produces mercy (1Jo 4:10 — OBS-111-049: divine love → propitiation; Eph 2:4 in SD004: God rich in mercy because of great love). Compassio
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1556,session,other,cross-reference,"- *T0.1.1 (Divine Nature Reflected)*: The verse evidence names divine mercy as the character of the Father (Luk 6:36 — ""Be merciful as your Father is merciful""), as the inner compassion of the Lord (*"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1559,session,other,cross-reference,- *T2.5.2 (Other Soul Subsets)*: The *splanchna* location reveals mercy as a viscerally felt inner state — not abstract compassion but the felt movement of the inner being toward the one who suffers. 
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1560,session,other,cross-reference,- *T4.1.1 (Divine Interface — God to Human)*: Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine co
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1585,session,other,cross-reference,**Group context:** Term names compassion as the inner character of God and the standard for human inner disposition — to be merciful as God is merciful
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1595,session,other,cross-reference,"- *T0.1.1 (Divine Nature Reflected)*: The verse evidence names divine mercy as the character of the Father (Luk 6:36 — ""Be merciful as your Father is merciful""), as the inner compassion of the Lord (*"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1596,session,other,cross-reference,"- *T0.1.2 (Divine Nature Reflected)*: Yes — Scripture explicitly and repeatedly attributes mercy to God. The attributions cluster around three patterns: (1) God as merciful in character (*rachum*, *oi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1612,session,other,cross-reference,"- *T0.1.1 (Divine Nature Reflected)*: The verse evidence names divine mercy as the character of the Father (Luk 6:36 — ""Be merciful as your Father is merciful""), as the inner compassion of the Lord (*"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1617,session,other,cross-reference,"- *T6.5.1 (Distinctions)*: The two closest adjacent characteristics are compassion (R023, 76 shared verses) and kindness/lovingkindness (R099, shared *chesed* vocabulary). The distinction between merc"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1618,session,other,cross-reference,"- *T6.5.2 (Distinctions)*: Mercy-compassion overlap: the same verse can use both terms in parallel (Jam 5:11, Psa 78:38 — ""being compassionate [rachum], he atoned [kipper]""). In Psa 78:38 the compassi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1619,session,other,cross-reference,- *T6.5.3 (Distinctions)*: Mercy vs. compassion: the distinction appears to be of kind (compassion = inner feeling; mercy = inner feeling expressed in action) rather than merely degree. Mercy vs. grac
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1715,session,other,cross-reference,"- *T2.6.1 (Body — Significance)*: Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-lan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1733,session,other,cross-reference,"- *T0.1.1 (Divine Nature Reflected)*: The verse evidence names divine mercy as the character of the Father (Luk 6:36 — ""Be merciful as your Father is merciful""), as the inner compassion of the Lord (*"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1734,session,other,cross-reference,"- *T0.1.2 (Divine Nature Reflected)*: Yes — Scripture explicitly and repeatedly attributes mercy to God. The attributions cluster around three patterns: (1) God as merciful in character (*rachum*, *oi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1736,session,other,cross-reference,"- *T2.9.3 (Origin and Source)*: In the atonement context, mercy originates in divine compassion (Psa 78:38 — being compassionate, he atoned). In the supplication context, the originating movement is h"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1737,session,other,cross-reference,- *T4.1.1 (Divine Interface — God to Human)*: Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine co
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1740,session,other,cross-reference,- *T5.2.1 (Sequence of Inner States)*: Yes — multiple sequences are evidenced. (1) Atonement sequence (Psa 78:38 — OBS-111-038): compassion → atoning act → anger-restraint → wrath-modulation. (2) Pray
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1772,session,other,cross-reference,"- *T2.6.1 (Body — Significance)*: Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-lan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1777,session,other,cross-reference,- *T3.1.3 (Perception)*: Mercy's face-and-seeing engagement reveals that mercy is relational perception realised — it is not anonymous compassion but face-to-face recognition of the person. The mercy-
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1819,session,other,cross-reference,"- *T2.6.1 (Body — Significance)*: Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-lan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1837,session,other,cross-reference,"- *T0.1.1 (Divine Nature Reflected)*: The verse evidence names divine mercy as the character of the Father (Luk 6:36 — ""Be merciful as your Father is merciful""), as the inner compassion of the Lord (*"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1838,session,other,cross-reference,"- *T0.1.2 (Divine Nature Reflected)*: Yes — Scripture explicitly and repeatedly attributes mercy to God. The attributions cluster around three patterns: (1) God as merciful in character (*rachum*, *oi"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1840,session,other,cross-reference,"- *T2.9.3 (Origin and Source)*: In the atonement context, mercy originates in divine compassion (Psa 78:38 — being compassionate, he atoned). In the supplication context, the originating movement is h"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1841,session,other,cross-reference,- *T4.1.1 (Divine Interface — God to Human)*: Yes — this is the most extensively evidenced direction in the entire registry. God-to-human mercy operates across all major vocabulary clusters: divine co
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1844,session,other,cross-reference,- *T5.2.1 (Sequence of Inner States)*: Yes — multiple sequences are evidenced. (1) Atonement sequence (Psa 78:38 — OBS-111-038): compassion → atoning act → anger-restraint → wrath-modulation. (2) Pray
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1876,session,other,cross-reference,"- *T2.6.1 (Body — Significance)*: Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-lan"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1881,session,other,cross-reference,- *T3.1.3 (Perception)*: Mercy's face-and-seeing engagement reveals that mercy is relational perception realised — it is not anonymous compassion but face-to-face recognition of the person. The mercy-
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,1967,session,other,cross-reference,**Group context:** Term names the prophetic withdrawal of divine compassion — the name embodies God's inner-being relational stance of withheld mercy toward a covenant-breaking people
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2059,session,other,cross-reference,- *T3.4.1 (Affect)*: Yes — strongly. Mercy is affective at its core: *oiktirmos/oiktirmōn* (compassion/compassionate) names the visceral emotional register. *Racham* (womb-compassion) is felt before i
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2060,session,other,cross-reference,- *T5.2.1 (Sequence of Inner States)*: Yes — multiple sequences are evidenced. (1) Atonement sequence (Psa 78:38 — OBS-111-038): compassion → atoning act → anger-restraint → wrath-modulation. (2) Pray
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2061,session,other,cross-reference,- *T5.2.2 (Sequence of Inner States)*: The sequences share a structural logic: an external merciful act (divine or human) produces inner-state changes in the recipient. The direction is consistently o
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2068,session,other,cross-reference,**Group context:** Term names divine compassion as the ground of appeal — the inner-being disposition of God toward persons in extremity
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2135,session,other,cross-reference,| G3628 | oiktirmos | Greek | 5 | 36 | compassion |
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2154,session,other,cross-reference,| H7359 | ra.cha.min | Hebrew | 1 | 1 | compassion |
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2343,session,other,cross-reference,"Primary terms and roots: (1) H2603A *chanan* — to be gracious, to bend toward the lesser; root implies condescension of the greater to the need of the lesser. (2) H3722A *kipper* — to cover, to wipe o"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2351,session,other,cross-reference,"*Eleos* (mercy noun) ranges across: divine compassion (Rom 9:15), human mercy extension (Mat 5:7), the mercy-greeting formula (epistolary — ""grace, mercy, peace""), covenantal mercy memory (Luk 1:54), "
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2371,session,other,cross-reference,The full vocabulary arc — from womb-root (*rechem/racham*) through the grace-condescension root (*chanan*) through the covering-mechanism root (*kipper/kaphar*) through the spatial-locus (*kapporet/hi
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2378,session,other,cross-reference,"Selecting Psa 78:38 as a primary anchor (OBS-111-038 — the analytically richest single verse): *rachum* (compassionate) functions as a participial predicate (""being compassionate"") that establishes th"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2394,session,other,cross-reference,"Psa 78:38 is the most analytically complete single verse for mercy: it names the inner motivating disposition (compassion/*rachum*), the primary mechanism (atonement/*kipper*), and the consequence for"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2398,session,other,cross-reference,Psa 78:38 uniquely reveals the sequential structure of the full mercy-event as an inner-being sequence within God: compassion motivates atoning act → atoning act enables anger-restraint → anger-restra
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2410,session,other,cross-reference,"Yes — multiple body-part links: (1) Womb (*rechem*, H7358) — etymological root of *racham* (mercy/compassion). The womb is the generative physical source of mercy-language. (2) Blood — Lev 17:11 (bloo"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2454,session,other,cross-reference,Reading T6 as a whole reveals mercy as structurally integrative — its cross-registry position is not peripheral but central. The T6 synthesis: (a) co-occurrence positions mercy as a hub between the gu
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2465,session,other,cross-reference,"T1's four-element structure (disposition, mechanism, petition-response, spatial locus) maps to T6's finding that mercy is a structural hub. Each of mercy's four elements connects to a different cluste"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2501,session,other,cross-reference,T6's finding that mercy is a structurally integrative hub characteristic (Q&A-165) and T7's finding that mercy's vocabulary arc is a theological narrative (Q&A-180) are convergent findings at differen
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2521,session,other,cross-reference,"Top co-occurrence (from §5 data — OBS-111-021): R023 compassion (76), R073 guilt (75), R044 despair (48), R187 strength (39), R117 peace (37), R197 authority (34), R057 evil (33), R173 will (32), R019"
gloss,compassion,Sessions/Session_B/words/111_mercy/chapters/R111-mercy-assembled-prose-extract-20260501.md,2525,session,other,cross-reference,The co-occurrence pattern reveals that mercy occupies a central hub position in the inner-being landscape — it connects to the two poles of human moral condition (guilt/R073 at 75 shared verses) and d
